# TRAINING ITERATION,           G_LOSS,           D_LOSS,         MSE_LOSS,     JACCARD_LOSS
                8246,         -6.95465,          5.62150,          0.01397,          0.19203
                8247,         -5.95677,          6.15636,          0.01631,          0.22467
                8248,         -6.67423,          4.99463,          0.01292,          0.19111
                8249,         -6.01804,          5.68246,          0.01533,          0.20610
                8250,         -5.92611,          5.53076,          0.01365,          0.21239
                8251,         -6.30662,          5.27313,          0.01398,          0.22616
                8252,         -5.70441,          5.45881,          0.01484,          0.21035
                8253,         -7.50720,          5.99918,          0.01689,          0.21979
                8254,         -7.91100,          2.81289,          0.01450,          0.20923
                8255,         -6.96684,          3.31424,          0.01449,          0.20729
                8256,         -5.63338,          4.84566,          0.01363,          0.21356
                8257,         -6.47411,          5.05046,          0.01468,          0.20723
                8258,         -7.36708,          5.86260,          0.01654,          0.22420
                8259,         -6.37094,          4.26412,          0.01511,          0.21087
                8260,         -6.08945,          5.33463,          0.01666,          0.20571
                8261,         -5.38264,          4.83384,          0.01506,          0.21860
                8262,         -6.04476,          5.03535,          0.01599,          0.23445
                8263,         -6.51499,          5.72106,          0.01721,          0.22281
                8264,         -5.71401,          3.06671,          0.01427,          0.19597
                8265,         -7.26306,          5.17124,          0.01453,          0.20105
                8266,         -7.50238,          3.95532,          0.01069,          0.22282
                8267,         -6.30284,          4.94683,          0.01486,          0.21672
                8268,         -6.29445,          6.38323,          0.01749,          0.22928
                8269,         -6.25072,          4.26146,          0.01409,          0.21240
                8270,         -6.56735,          5.67631,          0.01581,          0.21903
                8271,         -7.17014,          5.39505,          0.01596,          0.20732
                8272,         -6.53481,          5.75811,          0.01534,          0.20315
                8273,         -5.96157,          5.10893,          0.01185,          0.23523
                8274,         -6.53995,          5.89135,          0.01531,          0.21650
                8275,         -5.86615,          5.47216,          0.01344,          0.24913
                8276,         -6.21718,          4.92667,          0.01179,          0.23011
                8277,         -6.44620,          5.96940,          0.01521,          0.21278
                8278,         -6.17345,          5.27316,          0.01342,          0.19349
                8279,         -6.12281,          5.84073,          0.01492,          0.22636
                8280,         -5.77881,          5.88186,          0.01752,          0.25023
                8281,         -6.86291,          6.08885,          0.01635,          0.20895
                8282,         -5.90170,          5.76369,          0.01476,          0.22306
                8283,         -6.85423,          5.84021,          0.01419,          0.19215
                8284,         -5.87318,          5.61477,          0.01361,          0.21145
                8285,         -6.69523,          5.86005,          0.01472,          0.21606
                8286,         -5.85854,          5.85900,          0.01495,          0.21848
                8287,         -6.09419,          4.47365,          0.01062,          0.24744
                8288,         -5.75028,          5.88184,          0.01483,          0.23882
                8289,         -6.16124,          5.63178,          0.01491,          0.22726
                8290,         -6.01963,          5.91647,          0.01628,          0.21166
                8291,         -6.24166,          5.46839,          0.01336,          0.18974
                8292,         -5.38208,          5.80535,          0.01520,          0.22434
                8293,         -6.06073,          4.92035,          0.01237,          0.25804
                8294,         -5.83232,          5.42876,          0.01345,          0.20477
                8295,         -6.18332,          5.45187,          0.01339,          0.20850
                8296,         -6.10350,          6.12716,          0.01482,          0.21368
                8297,         -6.34678,          5.16211,          0.01393,          0.20998
                8298,         -5.43827,          5.58160,          0.01495,          0.26308
                8299,         -6.36573,          5.60270,          0.01378,          0.20024
                8300,         -5.38414,          5.79299,          0.01524,          0.25083
                8301,         -7.08853,          5.33615,          0.01477,          0.20394
                8302,         -6.53404,          5.68564,          0.01609,          0.21848
                8303,         -5.89187,          5.87297,          0.01502,          0.21707
                8304,         -6.63770,          5.40549,          0.01376,          0.20118
                8305,         -6.56221,          5.87140,          0.01455,          0.20435
                8306,         -6.14760,          5.67594,          0.01465,          0.19488
                8307,         -6.66036,          6.45012,          0.01721,          0.22329
                8308,         -6.29482,          5.58315,          0.01329,          0.18577
                8309,         -6.27132,          5.41846,          0.01319,          0.23314
                8310,         -6.22844,          6.12046,          0.01537,          0.21850
                8311,         -5.67113,          5.90246,          0.01573,          0.22676
                8312,         -5.92646,          5.54777,          0.01409,          0.20453
                8313,         -6.23241,          5.71746,          0.01491,          0.20496
                8314,         -6.06477,          5.37210,          0.01379,          0.20950
                8315,         -5.90748,          5.68734,          0.01742,          0.22297
                8316,         -6.15802,          4.72925,          0.01287,          0.25920
                8317,         -4.87980,          5.12690,          0.01602,          0.21931
                8318,         -6.48225,          5.70984,          0.01678,          0.23201
                8319,         -6.20157,          5.50529,          0.01517,          0.22079
                8320,         -5.44754,          5.22716,          0.01561,          0.21266
                8321,         -3.98445,          4.09606,          0.01649,          0.22070
                8322,         -7.64309,          4.34853,          0.01423,          0.20182
                8323,         -7.98594,          5.73644,          0.01682,          0.23486
                8324,         -7.31646,          4.13495,          0.01503,          0.19934
                8325,         -6.77817,          5.84854,          0.01546,          0.19489
                8326,         -5.75296,          4.24993,          0.01526,          0.28673
                8327,         -7.10005,          5.33203,          0.01719,          0.21332
                8328,         -7.29211,          4.93089,          0.01663,          0.21266
                8329,         -6.28762,          4.22232,          0.01481,          0.20727
                8330,         -6.50688,          5.27465,          0.01304,          0.19912
                8331,         -6.44447,          6.61002,          0.01915,          0.25697
                8332,         -6.94550,          4.82944,          0.01137,          0.17065
                8333,         -5.65646,          6.84822,          0.01759,          0.25323
                8334,         -5.79470,          5.19008,          0.01373,          0.23796
                8335,         -6.92110,          6.16762,          0.01753,          0.21292
                8336,         -6.15857,          5.94616,          0.01533,          0.20025
                8337,         -5.88734,          5.74371,          0.01461,          0.23708
                8338,         -6.11601,          5.64045,          0.01641,          0.23147
                8339,         -5.92695,          5.72731,          0.01453,          0.21437
                8340,         -5.92738,          6.36626,          0.01683,          0.23468
                8341,         -5.94330,          5.46863,          0.01429,          0.19370
                8342,         -5.86905,          5.14668,          0.01259,          0.18299
                8343,         -5.77018,          5.94699,          0.01616,          0.22749
                8344,         -6.25785,          5.56428,          0.01525,          0.22340
                8345,         -5.70487,          5.49778,          0.01353,          0.22635
                8346,         -5.81908,          5.59558,          0.01407,          0.28254
                8347,         -6.12087,          6.10233,          0.01604,          0.21660
                8348,         -6.63038,          5.77732,          0.01552,          0.21641
                8349,         -6.00488,          5.33266,          0.01360,          0.22874
                8350,         -7.01941,          5.61237,          0.01427,          0.20167
                8351,         -6.57382,          5.58805,          0.01323,          0.20088
                8352,         -6.52361,          6.44929,          0.01502,          0.22513
                8353,         -6.93721,          5.78299,          0.01444,          0.20991
                8354,         -6.65615,          5.50402,          0.01348,          0.20106
                8355,         -6.43654,          6.56537,          0.01794,          0.22136
                8356,         -6.94509,          5.34019,          0.01322,          0.19361
                8357,         -6.22746,          5.88335,          0.01549,          0.24097
                8358,         -6.39507,          6.22369,          0.01543,          0.23215
                8359,         -6.29900,          5.84671,          0.01554,          0.23076
                8360,         -6.36690,          5.98068,          0.01582,          0.20082
                8361,         -6.00705,          5.95202,          0.01452,          0.26857
                8362,         -6.10768,          5.44779,          0.01176,          0.19454
                8363,         -6.59915,          6.42356,          0.01600,          0.22894
                8364,         -6.68707,          3.96222,          0.01223,          0.19322
                8365,         -5.88390,          4.11275,          0.01686,          0.22638
                8366,         -4.37716,          2.75687,          0.01424,          0.21938
                8367,         -6.09473,          3.77311,          0.01283,          0.25498
                8368,         -7.06854,          4.42672,          0.01325,          0.22586
                8369,         -7.73731,          5.17693,          0.01278,          0.21076
                8370,         -7.18416,          5.81201,          0.01492,          0.20384
                8371,         -7.06675,          5.13957,          0.01526,          0.20437
                8372,         -6.86576,          5.12668,          0.01376,          0.23012
                8373,         -6.41217,          6.47169,          0.01740,          0.22779
                8374,         -6.40643,          5.18200,          0.01237,          0.19341
                8375,         -6.23595,          5.52067,          0.01415,          0.20466
                8376,         -6.11218,          5.85843,          0.01638,          0.22129
                8377,         -6.64479,          6.12473,          0.01577,          0.22260
                8378,         -6.44341,          5.97009,          0.01512,          0.20491
                8379,         -5.99387,          6.16052,          0.01616,          0.21860
                8380,         -5.25233,          4.87164,          0.01485,          0.23122
                8381,         -7.04351,          4.87291,          0.01313,          0.20871
                8382,         -7.04558,          4.76177,          0.01313,          0.18789
                8383,         -6.05693,          5.96076,          0.01707,          0.22728
                8384,         -6.31554,          5.13539,          0.01213,          0.20512
                8385,         -6.73610,          5.63311,          0.01445,          0.19853
                8386,         -6.46386,          4.59751,          0.01300,          0.20769
                8387,         -5.69163,          5.90678,          0.01453,          0.23788
                8388,         -6.38271,          5.53143,          0.01553,          0.21399
                8389,         -6.40044,          6.64854,          0.01696,          0.21835
                8390,         -6.23213,          5.75429,          0.01297,          0.21706
                8391,         -7.31575,          6.15454,          0.01566,          0.21122
                8392,         -6.71946,          5.36565,          0.01722,          0.21936
                8393,         -6.50798,          5.31567,          0.01427,          0.22792
                8394,         -6.38716,          5.17657,          0.01448,          0.25223
                8395,         -7.15025,          6.25087,          0.01528,          0.20860
                8396,         -6.86879,          5.76922,          0.01619,          0.22936
                8397,         -5.90339,          5.94955,          0.01525,          0.24590
                8398,         -6.36984,          5.35917,          0.01328,          0.19587
                8399,         -6.22691,          5.18167,          0.01167,          0.25077
                8400,         -6.11548,          6.19212,          0.01767,          0.22371
                8401,         -5.80389,          6.24654,          0.01593,          0.23041
                8402,         -6.68102,          6.10741,          0.01502,          0.19870
                8403,         -5.91813,          5.71205,          0.01380,          0.22162
                8404,         -6.20620,          5.97809,          0.01460,          0.25492
                8405,         -5.85825,          5.80281,          0.01619,          0.23607
                8406,         -6.64147,          5.74110,          0.01445,          0.20000
                8407,         -5.28439,          6.40576,          0.01655,          0.22555
                8408,         -6.93384,          5.66054,          0.01409,          0.20340
                8409,         -5.88287,          5.60406,          0.01479,          0.26946
                8410,         -7.01766,          5.87530,          0.01558,          0.20759
                8411,         -6.68007,          4.24245,          0.01336,          0.23834
                8412,         -6.38908,          3.99474,          0.01260,          0.24633
                8413,         -5.62548,          5.62952,          0.01979,          0.22303
                8414,         -5.37499,          5.39380,          0.01426,          0.24087
                8415,         -6.51864,          6.09499,          0.01595,          0.22763
                8416,         -5.82769,          4.32618,          0.01369,          0.21906
                8417,         -6.81015,          5.24622,          0.01592,          0.22699
                8418,         -6.82440,          5.77971,          0.01562,          0.21508
                8419,         -6.08948,          6.01045,          0.01527,          0.23974
                8420,         -7.13242,          4.94165,          0.01197,          0.18728
                8421,         -6.52157,          5.75122,          0.01679,          0.21923
                8422,         -6.16195,          5.72140,          0.01340,          0.25253
                8423,         -5.80419,          5.80061,          0.01536,          0.26751
                8424,         -6.85200,          5.37728,          0.01198,          0.18545
                8425,         -6.39616,          5.31378,          0.01420,          0.20079
                8426,         -6.39992,          4.85057,          0.01230,          0.21227
                8427,         -7.04034,          5.53613,          0.01368,          0.19552
                8428,         -6.14387,          5.95303,          0.01501,          0.20185
                8429,         -7.07468,          5.19136,          0.01457,          0.21278
                8430,         -6.36240,          5.79005,          0.01619,          0.25844
                8431,         -6.13988,          5.80784,          0.01433,          0.21182
                8432,         -6.78503,          6.12570,          0.01503,          0.22383
                8433,         -6.49186,          5.41479,          0.01309,          0.18979
                8434,         -7.01479,          5.94303,          0.01503,          0.20883
                8435,         -6.27244,          5.98417,          0.01456,          0.22670
                8436,         -6.63818,          6.64325,          0.01659,          0.20777
                8437,         -7.18608,          6.10692,          0.01448,          0.23397
                8438,         -6.27371,          6.17070,          0.01730,          0.22341
                8439,         -6.99464,          5.08410,          0.01222,          0.18860
                8440,         -6.84620,          6.25414,          0.01687,          0.21530
                8441,         -6.17644,          5.19284,          0.01747,          0.23851
                8442,         -6.00202,          4.81327,          0.01365,          0.29660
                8443,         -6.77197,          5.86040,          0.01491,          0.21984
                8444,         -6.40251,          5.80087,          0.01512,          0.22299
                8445,         -6.50593,          5.15843,          0.01413,          0.22047
                8446,         -7.40815,          5.97296,          0.01506,          0.20791
                8447,         -6.78381,          5.89186,          0.01610,          0.21656
                8448,         -6.63202,          6.45186,          0.01643,          0.23727
                8449,         -6.76362,          6.16666,          0.01568,          0.21467
                8450,         -6.41054,          6.29132,          0.01833,          0.22628
                8451,         -6.82223,          6.24312,          0.01549,          0.22581
                8452,         -6.64076,          5.14461,          0.01171,          0.20941
                8453,         -7.20847,          6.12922,          0.01577,          0.21450
                8454,         -6.41534,          5.43323,          0.01274,          0.21077
                8455,         -6.49875,          6.31505,          0.01623,          0.23194
                8456,         -6.67964,          5.38120,          0.01333,          0.19120
                8457,         -6.80797,          5.95854,          0.01586,          0.25455
                8458,         -6.63182,          5.48153,          0.01718,          0.21998
                8459,         -6.60867,          6.37500,          0.01610,          0.21153
                8460,         -6.44790,          5.83830,          0.01629,          0.22758
                8461,         -5.57615,          3.91371,          0.01515,          0.22907
                8462,         -7.48841,          4.57665,          0.01448,          0.20478
                8463,         -7.88598,          4.64371,          0.01604,          0.21426
                8464,         -7.03490,          5.10405,          0.01556,          0.21367
                8465,         -7.03507,          5.01825,          0.01469,          0.22657
                8466,         -7.73126,          5.68482,          0.01414,          0.22320
                8467,         -7.14717,          5.85451,          0.01584,          0.21565
                8468,         -7.23307,          5.17454,          0.01365,          0.17953
                8469,         -7.21471,          5.64041,          0.01495,          0.20392
                8470,         -6.62040,          5.68720,          0.01470,          0.26566
                8471,         -6.83868,          5.68274,          0.01476,          0.23637
                8472,         -7.11748,          5.89909,          0.01468,          0.22329
                8473,         -6.89738,          5.93770,          0.01600,          0.20255
                8474,         -7.37428,          5.72369,          0.01454,          0.22861
                8475,         -6.50833,          5.43203,          0.01497,          0.21922
                8476,         -7.40326,          5.47487,          0.01420,          0.21709
                8477,         -6.37153,          5.57287,          0.01562,          0.21169
                8478,         -6.90476,          5.43296,          0.01442,          0.23883
                8479,         -6.68987,          5.72970,          0.01548,          0.22535
                8480,         -6.81017,          5.87200,          0.01398,          0.26184
                8481,         -7.12957,          5.13721,          0.01269,          0.24040
                8482,         -6.90287,          4.58491,          0.01095,          0.22646
                8483,         -7.00165,          5.51982,          0.01371,          0.21778
                8484,         -6.53083,          5.66818,          0.01399,          0.19963
                8485,         -7.75119,          4.95428,          0.01365,          0.23207
                8486,         -8.01332,          4.34471,          0.01341,          0.19480
                8487,         -7.28621,          5.27055,          0.01576,          0.22642
                8488,         -6.19735,          4.68925,          0.01549,          0.24420
                8489,         -7.83237,          4.49260,          0.01598,          0.18884
                8490,         -7.94765,          2.75877,          0.01336,          0.21733
                8491,         -7.22569,         -0.57112,          0.01262,          0.21515
                8492,         -6.16246,          5.63742,          0.01582,          0.20567
                8493,         -8.50399,          2.58493,          0.01530,          0.22342
                8494,         -9.91615,          0.94684,          0.01520,          0.22361
                8495,        -10.38386,          4.85023,          0.01607,          0.23976
                8496,         -6.56388,          3.72699,          0.01715,          0.21612
                8497,         -4.95027,          3.83974,          0.01621,          0.25255
                8498,         -5.90865,          4.99679,          0.01564,          0.23748
                8499,         -7.07916,          4.55358,          0.01378,          0.21718
                8500,         -7.26582,          5.32677,          0.01321,          0.23520
                8501,         -7.02778,          4.74771,          0.01295,          0.20314
                8502,         -7.02708,          6.44377,          0.01860,          0.21844
                8503,         -6.61973,          5.96423,          0.01728,          0.22074
                8504,         -5.99880,          5.23207,          0.01294,          0.22353
                8505,         -6.24527,          5.48128,          0.01579,          0.22385
                8506,         -5.57395,          5.80149,          0.01583,          0.20526
                8507,         -4.97203,          4.73278,          0.01424,          0.21691
                8508,         -5.90847,          5.56345,          0.01416,          0.23723
                8509,         -5.65663,          5.51670,          0.01294,          0.20550
                8510,         -6.04460,          6.57172,          0.01804,          0.23688
                8511,         -5.68888,          5.68339,          0.01599,          0.21708
                8512,         -6.30482,          5.81528,          0.01539,          0.20920
                8513,         -6.22517,          5.54343,          0.01402,          0.25424
                8514,         -6.11989,          6.13453,          0.01525,          0.23879
                8515,         -6.07017,          5.80393,          0.01315,          0.22366
                8516,         -6.81963,          5.39133,          0.01416,          0.19934
                8517,         -6.24563,          5.56212,          0.01379,          0.20105
                8518,         -6.06222,          6.24017,          0.01632,          0.22922
                8519,         -5.35321,          6.74441,          0.01819,          0.25236
                8520,         -6.19682,          6.21105,          0.01748,          0.22010
                8521,         -6.21242,          5.68178,          0.01481,          0.19244
                8522,         -5.77822,          5.28983,          0.01235,          0.23332
                8523,         -6.57263,          5.66303,          0.01620,          0.21936
                8524,         -6.26815,          5.89132,          0.01426,          0.19983
                8525,         -5.88373,          6.45044,          0.01593,          0.22750
                8526,         -6.01467,          5.96060,          0.01427,          0.22241
                8527,         -6.09201,          5.91459,          0.01434,          0.25732
                8528,         -6.25961,          5.93745,          0.01565,          0.21603
                8529,         -5.98543,          6.02614,          0.01436,          0.21826
                8530,         -5.93136,          6.13329,          0.01573,          0.22476
                8531,         -5.83016,          6.07232,          0.01587,          0.24015
                8532,         -5.98769,          6.03718,          0.01446,          0.17727
                8533,         -6.66798,          5.21586,          0.01427,          0.20372
                8534,         -5.69323,          4.82694,          0.01354,          0.23061
                8535,         -6.41551,          4.36005,          0.01026,          0.18519
                8536,         -6.31353,          6.30061,          0.01592,          0.23667
                8537,         -5.90727,          5.80233,          0.01401,          0.20878
                8538,         -6.15581,          6.17801,          0.01491,          0.21422
                8539,         -6.03314,          6.27722,          0.01627,          0.21378
                8540,         -5.91844,          5.81650,          0.01402,          0.21657
                8541,         -6.20000,          5.20451,          0.01357,          0.19339
                8542,         -4.98612,          5.01803,          0.01299,          0.23350
                8543,         -6.39187,          6.38968,          0.01731,          0.21974
                8544,         -6.83397,          5.43500,          0.01443,          0.20661
                8545,         -6.38076,          6.00642,          0.01573,          0.20103
                8546,         -6.87653,          5.84168,          0.01408,          0.18910
                8547,         -6.55626,          5.38586,          0.01394,          0.19428
                8548,         -6.06184,          5.49662,          0.01345,          0.25646
                8549,         -6.04607,          6.38767,          0.01616,          0.24333
                8550,         -5.41772,          6.31790,          0.01605,          0.23421
                8551,         -6.26984,          5.42452,          0.01464,          0.21483
                8552,         -6.08848,          5.76693,          0.01574,          0.22422
                8553,         -6.47445,          5.90940,          0.01507,          0.20666
                8554,         -6.19506,          5.34094,          0.01471,          0.21101
                8555,         -5.89360,          6.33618,          0.01551,          0.21581
                8556,         -6.20587,          6.05296,          0.01517,          0.19195
                8557,         -6.21351,          6.33624,          0.01552,          0.20187
                8558,         -6.56880,          5.65918,          0.01409,          0.19797
                8559,         -5.86455,          5.83911,          0.01400,          0.18986
                8560,         -7.28578,          4.85031,          0.01316,          0.20524
                8561,         -6.60995,          4.90684,          0.01514,          0.20944
                8562,         -5.70338,          4.62155,          0.01277,          0.20363
                8563,         -6.92146,          5.56160,          0.01405,          0.23132
                8564,         -7.13776,          4.97092,          0.01342,          0.23553
                8565,         -5.39807,          4.55013,          0.01489,          0.20521
                8566,         -5.83981,          5.12448,          0.01595,          0.24871
                8567,         -5.86620,          5.44226,          0.01454,          0.21238
                8568,         -5.93031,          5.14940,          0.01277,          0.22598
                8569,         -6.03435,          5.18212,          0.01346,          0.18717
                8570,         -6.60975,          5.89014,          0.01423,          0.22329
                8571,         -6.70568,          6.52996,          0.01589,          0.21203
                8572,         -6.33883,          5.59467,          0.01340,          0.19546
                8573,         -6.30205,          5.88663,          0.01440,          0.22002
                8574,         -6.11283,          5.56689,          0.01263,          0.21932
                8575,         -6.33892,          5.91143,          0.01567,          0.23855
                8576,         -6.81505,          5.41329,          0.01416,          0.22342
                8577,         -6.04843,          5.62676,          0.01219,          0.18585
                8578,         -6.60811,          4.72719,          0.01135,          0.22424
                8579,         -5.82748,          6.48717,          0.01970,          0.23426
                8580,         -6.57213,          5.29730,          0.01227,          0.20992
                8581,         -6.37559,          5.62323,          0.01399,          0.20508
                8582,         -6.63656,          6.17319,          0.01416,          0.20301
                8583,         -7.01992,          5.56248,          0.01243,          0.21264
                8584,         -5.96388,          6.11896,          0.01542,          0.22590
                8585,         -6.34453,          5.43125,          0.01271,          0.24653
                8586,         -6.17366,          6.09471,          0.01565,          0.21874
                8587,         -6.09033,          6.18331,          0.01607,          0.22628
                8588,         -6.07534,          5.43063,          0.01308,          0.20103
                8589,         -7.44070,          5.30874,          0.01217,          0.19023
                8590,         -7.06606,          4.69878,          0.01139,          0.17688
                8591,         -6.84304,          5.67708,          0.01551,          0.19024
                8592,         -6.82096,          6.05208,          0.01581,          0.22128
                8593,         -6.72851,          6.48604,          0.01700,          0.22538
                8594,         -6.17993,          6.28454,          0.01570,          0.22266
                8595,         -6.64255,          5.29821,          0.01376,          0.23911
                8596,         -6.96313,          6.17646,          0.01598,          0.21655
                8597,         -6.80206,          6.31101,          0.01559,          0.22430
                8598,         -6.59511,          6.51807,          0.01702,          0.22543
                8599,         -6.33760,          5.53492,          0.01299,          0.20789
                8600,         -7.11288,          6.39016,          0.01740,          0.21706
                8601,         -6.53767,          5.78522,          0.01568,          0.21954
                8602,         -5.84353,          6.49523,          0.01630,          0.23164
                8603,         -6.58926,          4.78459,          0.01455,          0.21472
                8604,         -8.14276,          6.16911,          0.01674,          0.22722
                8605,         -8.82599,          3.85277,          0.01521,          0.20787
                8606,         -6.99365,          4.22727,          0.01396,          0.18432
                8607,         -6.16702,          4.35228,          0.01328,          0.19334
                8608,         -7.26588,          4.21929,          0.01141,          0.20717
                8609,         -7.19868,          5.61750,          0.01460,          0.26001
                8610,         -6.75095,          5.72357,          0.01576,          0.20469
                8611,         -7.10671,          5.75935,          0.01448,          0.20638
                8612,         -6.46587,          4.75949,          0.01260,          0.20612
                8613,         -6.12963,          4.97306,          0.01209,          0.26048
                8614,         -6.12044,          5.45725,          0.01407,          0.21949
                8615,         -5.95257,          5.33484,          0.01457,          0.21435
                8616,         -5.75524,          5.17134,          0.01330,          0.26821
                8617,         -6.82259,          5.19779,          0.01284,          0.19532
                8618,         -6.37521,          5.50363,          0.01553,          0.20208
                8619,         -7.41835,          5.60004,          0.01435,          0.20639
                8620,         -6.81326,          5.75608,          0.01462,          0.24060
                8621,         -6.85963,          6.00785,          0.01482,          0.20475
                8622,         -6.92797,          4.97766,          0.01205,          0.21813
                8623,         -7.20245,          6.29710,          0.01547,          0.22302
                8624,         -6.57990,          5.67699,          0.01415,          0.23507
                8625,         -6.68550,          5.36445,          0.01339,          0.17924
                8626,         -6.62984,          6.20417,          0.01589,          0.23781
                8627,         -6.52852,          5.93607,          0.01681,          0.23332
                8628,         -6.24411,          5.62941,          0.01453,          0.23803
                8629,         -7.24908,          5.54373,          0.01163,          0.18402
                8630,         -6.59571,          6.25144,          0.01597,          0.21631
                8631,         -6.53284,          5.88518,          0.01422,          0.19362
                8632,         -6.63723,          5.82044,          0.01396,          0.20403
                8633,         -6.62612,          5.46543,          0.01298,          0.21665
                8634,         -6.23172,          5.63745,          0.01371,          0.24692
                8635,         -6.13944,          5.88906,          0.01438,          0.20916
                8636,         -6.08912,          5.18433,          0.01357,          0.24375
                8637,         -6.16725,          5.70951,          0.01433,          0.22810
                8638,         -6.76437,          5.86171,          0.01497,          0.21790
                8639,         -7.26880,          4.31196,          0.01073,          0.17640
                8640,         -6.07767,          5.38351,          0.01290,          0.21354
                8641,         -5.52737,          4.16772,          0.01271,          0.22948
                8642,         -7.82935,          5.00356,          0.01255,          0.18821
                8643,         -7.56782,          3.80782,          0.01261,          0.25195
                8644,         -7.11283,          5.59040,          0.01761,          0.22383
                8645,         -6.39012,          5.80746,          0.01440,          0.22183
                8646,         -6.96509,          3.80653,          0.01401,          0.18930
                8647,         -7.85258,          3.77575,          0.01325,          0.19578
                8648,         -8.60038,          4.21371,          0.01469,          0.21536
                8649,         -7.42009,          5.48471,          0.01526,          0.22681
                8650,         -5.12194,          3.17096,          0.01290,          0.20747
                8651,          1.35701,         -0.71391,          0.01448,          0.29733
                8652,        -10.21482,        -23.29664,          0.01760,          0.28192
                8653,        -13.03725,         -4.73281,          0.01631,          0.23307
                8654,         -4.00435,       -213.52637,          0.01334,          0.27576
                8655,         -3.83582,        -55.83725,          0.01443,          0.27262
                8656,         -4.01820,        -53.44419,          0.01429,          0.27203
                8657,         -4.41457,        -32.21008,          0.01527,          0.29735
                8658,         -4.29003,        -11.90666,          0.01684,          0.34233
                8659,         -4.16717,         -8.05412,          0.01726,          0.30154
                8660,         -4.65371,         -8.66729,          0.02044,          0.33684
                8661,         -4.39426,         -7.05612,          0.01966,          0.33680
                8662,         -4.18221,         -9.61892,          0.01998,          0.34844
                8663,         -4.31147,         -8.92046,          0.02100,          0.38445
                8664,         -4.40517,         -6.39965,          0.02260,          0.46819
                8665,         -4.95180,         -6.00826,          0.02770,          0.47416
                8666,         -4.46279,         -9.99955,          0.02715,          0.58331
                8667,         -5.06334,         -8.11413,          0.03853,          0.65234
                8668,         -5.43090,         -8.14710,          0.04485,          0.61378
                8669,         -5.66526,         -6.40830,          0.05266,          0.65507
                8670,         -5.79046,         -9.36709,          0.06329,          0.65848
                8671,         -5.49754,         -7.88681,          0.07129,          0.72477
                8672,         -5.11670,         -6.49465,          0.07799,          0.73389
                8673,         -4.85869,         -9.09930,          0.08122,          0.72958
                8674,         -4.83270,         -7.58511,          0.08689,          0.72875
                8675,         -4.07799,         -7.17610,          0.09623,          0.78483
                8676,         -4.23727,         -9.41554,          0.09249,          0.75148
                8677,         -4.08770,         -5.43548,          0.09092,          0.73771
                8678,         -3.85010,         -4.55641,          0.09686,          0.73700
                8679,         -3.20110,         -5.10991,          0.09564,          0.77677
                8680,         -3.08793,         -4.25650,          0.09286,          0.78030
                8681,         -2.63676,         -4.02545,          0.08827,          0.77473
                8682,         -2.60523,         -4.06681,          0.08820,          0.74509
                8683,         -2.18168,         -3.56858,          0.08379,          0.79227
                8684,         -2.17298,         -2.77684,          0.08456,          0.75665
                8685,         -1.41997,         -2.74789,          0.07938,          0.79568
                8686,         -1.28695,         -1.86141,          0.07823,          0.79413
                8687,         -1.25160,         -1.70173,          0.07911,          0.77614
                8688,         -0.58483,         -1.41362,          0.07227,          0.79033
                8689,         -0.60496,         -1.28333,          0.07261,          0.78520
                8690,         -0.40160,         -1.06708,          0.06937,          0.77450
                8691,          0.24089,         -0.74773,          0.06347,          0.80855
                8692,          0.04246,         -0.60616,          0.06939,          0.79027
                8693,          0.41082,         -0.44563,          0.06102,          0.79402
                8694,          0.81223,         -0.45748,          0.05348,          0.79587
                8695,          0.87402,         -0.74248,          0.05351,          0.78353
                8696,          1.15673,         -0.12850,          0.05312,          0.79374
                8697,          1.23747,         -0.03569,          0.04972,          0.79290
                8698,          1.51548,         -0.19436,          0.04393,          0.78421
                8699,          1.47797,          0.09907,          0.05293,          0.78381
                8700,          1.68432,          0.11426,          0.04700,          0.75573
                8701,          2.08830,          0.57241,          0.03824,          0.76941
                8702,          1.80403,          0.25153,          0.04610,          0.73596
                8703,          1.79749,          0.27911,          0.05582,          0.71252
                8704,          2.29929,         -0.05612,          0.03996,          0.70355
                8705,          2.44130,         -0.11139,          0.04064,          0.69894
                8706,          2.32440,          0.12008,          0.04669,          0.67454
                8707,          2.64266,          0.19417,          0.03957,          0.63869
                8708,          2.57455,          0.64896,          0.04361,          0.61023
                8709,          2.89158,          0.58047,          0.03834,          0.58381
                8710,          3.20802,          0.68688,          0.03488,          0.59514
                8711,          3.19951,          0.58483,          0.03331,          0.56385
                8712,          3.49809,          0.43751,          0.02898,          0.53458
                8713,          3.30922,          0.40631,          0.03422,          0.48130
                8714,          3.84807,         -0.44473,          0.03200,          0.47042
                8715,          3.70065,          0.42486,          0.02586,          0.44693
                8716,          4.04583,          0.83845,          0.02747,          0.45637
                8717,          3.77760,          1.13914,          0.02886,          0.41903
                8718,          4.07187,          1.43274,          0.02303,          0.43208
                8719,          4.38583,          1.42012,          0.02130,          0.35251
                8720,          4.47851,          1.50938,          0.02293,          0.34531
                8721,          4.89947,          1.44758,          0.02842,          0.36341
                8722,          4.18140,          0.66998,          0.02126,          0.33250
                8723,          5.07854,         -0.54233,          0.01818,          0.32131
                8724,          4.25738,          1.34921,          0.02324,          0.29141
                8725,          5.11449,          1.03579,          0.01906,          0.26959
