# TRAINING ITERATION,         BCE_LOSS,         MSE_LOSS,     JACCARD_LOSS
                7492,          0.01299,          0.00346,          0.08160
                7493,          0.01601,          0.00430,          0.07817
                7494,          0.01218,          0.00320,          0.08353
                7495,          0.01581,          0.00427,          0.09085
                7496,          0.01233,          0.00333,          0.08635
                7497,          0.01254,          0.00340,          0.08009
                7498,          0.01244,          0.00334,          0.08428
                7499,          0.01299,          0.00350,          0.07094
                7500,          0.01471,          0.00392,          0.08490
                7501,          0.01073,          0.00287,          0.07531
                7502,          0.01361,          0.00369,          0.07596
                7503,          0.01312,          0.00353,          0.08245
                7504,          0.01266,          0.00338,          0.07910
                7505,          0.01075,          0.00292,          0.08335
                7506,          0.01461,          0.00403,          0.08168
                7507,          0.01252,          0.00327,          0.08047
                7508,          0.01494,          0.00406,          0.07088
                7509,          0.01290,          0.00348,          0.08153
                7510,          0.01153,          0.00310,          0.07824
                7511,          0.01328,          0.00353,          0.07730
                7512,          0.01241,          0.00330,          0.06695
                7513,          0.01272,          0.00340,          0.06921
                7514,          0.01365,          0.00373,          0.06873
                7515,          0.01242,          0.00331,          0.07529
                7516,          0.01084,          0.00290,          0.08045
                7517,          0.01188,          0.00317,          0.09602
                7518,          0.01226,          0.00318,          0.07442
                7519,          0.01456,          0.00385,          0.07713
                7520,          0.01497,          0.00403,          0.08278
                7521,          0.01383,          0.00370,          0.07788
                7522,          0.01134,          0.00308,          0.07337
                7523,          0.01543,          0.00421,          0.07558
                7524,          0.01211,          0.00324,          0.08337
                7525,          0.01648,          0.00440,          0.07162
                7526,          0.01436,          0.00388,          0.08294
                7527,          0.01362,          0.00362,          0.08028
                7528,          0.01369,          0.00362,          0.08920
                7529,          0.01358,          0.00369,          0.07502
                7530,          0.01360,          0.00355,          0.08378
                7531,          0.01370,          0.00370,          0.07001
                7532,          0.01752,          0.00471,          0.07610
                7533,          0.01278,          0.00341,          0.08689
                7534,          0.01281,          0.00345,          0.09245
                7535,          0.01306,          0.00347,          0.08780
                7536,          0.01365,          0.00364,          0.07925
                7537,          0.01247,          0.00333,          0.06711
                7538,          0.01222,          0.00323,          0.07929
                7539,          0.01202,          0.00324,          0.07464
                7540,          0.01337,          0.00354,          0.07962
                7541,          0.01346,          0.00364,          0.08057
                7542,          0.01435,          0.00380,          0.08115
                7543,          0.01251,          0.00337,          0.07176
                7544,          0.01372,          0.00369,          0.08203
                7545,          0.01390,          0.00372,          0.07371
                7546,          0.01454,          0.00380,          0.07373
                7547,          0.01355,          0.00360,          0.06684
                7548,          0.01473,          0.00393,          0.06995
                7549,          0.01188,          0.00318,          0.08660
                7550,          0.01073,          0.00284,          0.08424
                7551,          0.00995,          0.00262,          0.08404
                7552,          0.01325,          0.00353,          0.08400
                7553,          0.01363,          0.00366,          0.08373
                7554,          0.01443,          0.00387,          0.07361
                7555,          0.01313,          0.00345,          0.09078
                7556,          0.01372,          0.00369,          0.08303
                7557,          0.01512,          0.00411,          0.07103
                7558,          0.01304,          0.00346,          0.07831
                7559,          0.01452,          0.00387,          0.07767
                7560,          0.01340,          0.00354,          0.09354
                7561,          0.01501,          0.00400,          0.08226
                7562,          0.01331,          0.00359,          0.07176
                7563,          0.01365,          0.00364,          0.08243
                7564,          0.01207,          0.00319,          0.07609
                7565,          0.01340,          0.00361,          0.08017
                7566,          0.01340,          0.00365,          0.07203
                7567,          0.01210,          0.00326,          0.08956
                7568,          0.01574,          0.00424,          0.06870
                7569,          0.01453,          0.00385,          0.10189
                7570,          0.01417,          0.00386,          0.07191
                7571,          0.01263,          0.00338,          0.09192
                7572,          0.01445,          0.00381,          0.08697
                7573,          0.01426,          0.00377,          0.09887
                7574,          0.01358,          0.00365,          0.07503
                7575,          0.01210,          0.00325,          0.07242
                7576,          0.01348,          0.00352,          0.07296
                7577,          0.01420,          0.00380,          0.07344
                7578,          0.01275,          0.00336,          0.07997
                7579,          0.01289,          0.00340,          0.09345
                7580,          0.01274,          0.00345,          0.07079
                7581,          0.01371,          0.00366,          0.07439
                7582,          0.01171,          0.00309,          0.07259
                7583,          0.01377,          0.00365,          0.08099
                7584,          0.01336,          0.00355,          0.08515
                7585,          0.01520,          0.00411,          0.07591
                7586,          0.01395,          0.00372,          0.07316
                7587,          0.01209,          0.00320,          0.08066
                7588,          0.01229,          0.00323,          0.07510
                7589,          0.01173,          0.00316,          0.07467
                7590,          0.01611,          0.00426,          0.08269
                7591,          0.01129,          0.00299,          0.09412
                7592,          0.01303,          0.00342,          0.08042
                7593,          0.01472,          0.00386,          0.07692
                7594,          0.01388,          0.00365,          0.07491
                7595,          0.01063,          0.00287,          0.08563
                7596,          0.01355,          0.00361,          0.08446
                7597,          0.01290,          0.00343,          0.08484
                7598,          0.01396,          0.00373,          0.08356
                7599,          0.01563,          0.00416,          0.07504
                7600,          0.01408,          0.00371,          0.11100
                7601,          0.01315,          0.00360,          0.07975
                7602,          0.01271,          0.00328,          0.09374
                7603,          0.01361,          0.00363,          0.08365
                7604,          0.01064,          0.00283,          0.08386
                7605,          0.01281,          0.00342,          0.07653
                7606,          0.01195,          0.00309,          0.07506
                7607,          0.01259,          0.00331,          0.07196
                7608,          0.01144,          0.00309,          0.07331
                7609,          0.01214,          0.00322,          0.08365
                7610,          0.01435,          0.00381,          0.07873
                7611,          0.01299,          0.00348,          0.08779
                7612,          0.01293,          0.00347,          0.07316
                7613,          0.01214,          0.00323,          0.08560
                7614,          0.01433,          0.00379,          0.08643
                7615,          0.01345,          0.00376,          0.07846
                7616,          0.01133,          0.00304,          0.07782
                7617,          0.01359,          0.00368,          0.07670
                7618,          0.01336,          0.00356,          0.07202
                7619,          0.01191,          0.00323,          0.07121
                7620,          0.01406,          0.00375,          0.07021
                7621,          0.01129,          0.00295,          0.08010
                7622,          0.01395,          0.00374,          0.06673
                7623,          0.01152,          0.00310,          0.07259
                7624,          0.01181,          0.00316,          0.08665
                7625,          0.01260,          0.00338,          0.08365
                7626,          0.01400,          0.00369,          0.08181
                7627,          0.01171,          0.00316,          0.06967
                7628,          0.01589,          0.00413,          0.07557
                7629,          0.01369,          0.00371,          0.08947
                7630,          0.01163,          0.00311,          0.07999
                7631,          0.01249,          0.00334,          0.08490
                7632,          0.01304,          0.00344,          0.07720
                7633,          0.01454,          0.00391,          0.07930
                7634,          0.01354,          0.00369,          0.07350
                7635,          0.01344,          0.00347,          0.09027
                7636,          0.01162,          0.00308,          0.06860
                7637,          0.01335,          0.00355,          0.08021
                7638,          0.01430,          0.00381,          0.06686
                7639,          0.01438,          0.00393,          0.07028
                7640,          0.01308,          0.00353,          0.07636
                7641,          0.01062,          0.00278,          0.08321
                7642,          0.01305,          0.00348,          0.08336
                7643,          0.01521,          0.00404,          0.08352
                7644,          0.01342,          0.00353,          0.08340
                7645,          0.01165,          0.00297,          0.08236
                7646,          0.01213,          0.00324,          0.07476
                7647,          0.01201,          0.00320,          0.07193
                7648,          0.01311,          0.00348,          0.06871
                7649,          0.01230,          0.00323,          0.07177
                7650,          0.01742,          0.00469,          0.07339
                7651,          0.01209,          0.00319,          0.07877
                7652,          0.01556,          0.00413,          0.07250
                7653,          0.01297,          0.00339,          0.08563
                7654,          0.01451,          0.00384,          0.07650
                7655,          0.01256,          0.00332,          0.08328
                7656,          0.01233,          0.00318,          0.09273
                7657,          0.01258,          0.00338,          0.07607
                7658,          0.01467,          0.00393,          0.08389
                7659,          0.01258,          0.00333,          0.07882
                7660,          0.01397,          0.00376,          0.06475
                7661,          0.01229,          0.00328,          0.08050
                7662,          0.01236,          0.00337,          0.08187
                7663,          0.01460,          0.00390,          0.07485
                7664,          0.01254,          0.00339,          0.08174
                7665,          0.01216,          0.00323,          0.07289
                7666,          0.01235,          0.00336,          0.07339
                7667,          0.01424,          0.00374,          0.08054
                7668,          0.01383,          0.00372,          0.07228
                7669,          0.01233,          0.00324,          0.08983
                7670,          0.01175,          0.00306,          0.07609
                7671,          0.01262,          0.00334,          0.07779
                7672,          0.01038,          0.00276,          0.07920
                7673,          0.01183,          0.00322,          0.07670
                7674,          0.01421,          0.00379,          0.07540
                7675,          0.01173,          0.00312,          0.07305
                7676,          0.01268,          0.00335,          0.07728
                7677,          0.01203,          0.00321,          0.09029
                7678,          0.01203,          0.00321,          0.07555
                7679,          0.01179,          0.00317,          0.07960
                7680,          0.01347,          0.00357,          0.08278
                7681,          0.01394,          0.00373,          0.07943
                7682,          0.01343,          0.00359,          0.07396
                7683,          0.01279,          0.00344,          0.07788
                7684,          0.01473,          0.00394,          0.08132
                7685,          0.01209,          0.00325,          0.08269
                7686,          0.01167,          0.00308,          0.07752
                7687,          0.01274,          0.00338,          0.07568
                7688,          0.01200,          0.00325,          0.09149
                7689,          0.01296,          0.00347,          0.06992
                7690,          0.01280,          0.00345,          0.06815
                7691,          0.01153,          0.00304,          0.08023
                7692,          0.01468,          0.00398,          0.07062
                7693,          0.01241,          0.00328,          0.07969
                7694,          0.01286,          0.00344,          0.07832
                7695,          0.01114,          0.00301,          0.07535
                7696,          0.01251,          0.00343,          0.07075
                7697,          0.01355,          0.00353,          0.07384
                7698,          0.01256,          0.00330,          0.06931
                7699,          0.01249,          0.00341,          0.09049
                7700,          0.01554,          0.00412,          0.08273
                7701,          0.01396,          0.00359,          0.07100
                7702,          0.01384,          0.00374,          0.07640
                7703,          0.01367,          0.00360,          0.06390
                7704,          0.01313,          0.00351,          0.08492
                7705,          0.01498,          0.00407,          0.06660
                7706,          0.01409,          0.00369,          0.07555
                7707,          0.01117,          0.00295,          0.08373
                7708,          0.01152,          0.00305,          0.06953
                7709,          0.01408,          0.00379,          0.07634
                7710,          0.01395,          0.00369,          0.07867
                7711,          0.01321,          0.00356,          0.07869
                7712,          0.01468,          0.00397,          0.08034
                7713,          0.01186,          0.00313,          0.08983
                7714,          0.01265,          0.00345,          0.06898
                7715,          0.01290,          0.00349,          0.06288
                7716,          0.01211,          0.00328,          0.08761
                7717,          0.01374,          0.00372,          0.07941
                7718,          0.01225,          0.00330,          0.06723
                7719,          0.01492,          0.00397,          0.08091
                7720,          0.01211,          0.00325,          0.08648
                7721,          0.01347,          0.00360,          0.08269
                7722,          0.01610,          0.00419,          0.09311
                7723,          0.01242,          0.00329,          0.08916
                7724,          0.01325,          0.00355,          0.08135
                7725,          0.01072,          0.00287,          0.07179
                7726,          0.01262,          0.00338,          0.08978
                7727,          0.01321,          0.00356,          0.06652
                7728,          0.01573,          0.00414,          0.06687
                7729,          0.01194,          0.00319,          0.07921
                7730,          0.01245,          0.00329,          0.09007
                7731,          0.01365,          0.00349,          0.09535
                7732,          0.01297,          0.00345,          0.08263
                7733,          0.01509,          0.00408,          0.07872
                7734,          0.01385,          0.00365,          0.09552
                7735,          0.01400,          0.00382,          0.06972
                7736,          0.01253,          0.00345,          0.07663
                7737,          0.01157,          0.00310,          0.06864
                7738,          0.01167,          0.00315,          0.08631
                7739,          0.01455,          0.00395,          0.07169
                7740,          0.01540,          0.00404,          0.07830
                7741,          0.01434,          0.00385,          0.08202
                7742,          0.01432,          0.00371,          0.08145
                7743,          0.01405,          0.00373,          0.08076
                7744,          0.01035,          0.00275,          0.08064
                7745,          0.01410,          0.00381,          0.07963
                7746,          0.01392,          0.00362,          0.08697
                7747,          0.01309,          0.00347,          0.09235
                7748,          0.01220,          0.00332,          0.07090
                7749,          0.01055,          0.00283,          0.06403
                7750,          0.01325,          0.00363,          0.08339
                7751,          0.01365,          0.00363,          0.06963
                7752,          0.01269,          0.00329,          0.07457
                7753,          0.01314,          0.00363,          0.08063
                7754,          0.01349,          0.00363,          0.08551
                7755,          0.01295,          0.00347,          0.07659
                7756,          0.01169,          0.00309,          0.08293
                7757,          0.01273,          0.00338,          0.07602
                7758,          0.01326,          0.00365,          0.06656
                7759,          0.01073,          0.00290,          0.08758
                7760,          0.01479,          0.00401,          0.07705
                7761,          0.01710,          0.00462,          0.07941
                7762,          0.01285,          0.00344,          0.07934
                7763,          0.01199,          0.00325,          0.07889
                7764,          0.01253,          0.00333,          0.09252
                7765,          0.01109,          0.00303,          0.07993
                7766,          0.01156,          0.00308,          0.07909
                7767,          0.01124,          0.00304,          0.07869
                7768,          0.01227,          0.00329,          0.06969
                7769,          0.01245,          0.00332,          0.07235
                7770,          0.01240,          0.00333,          0.07206
                7771,          0.01370,          0.00359,          0.07979
                7772,          0.01211,          0.00320,          0.09266
                7773,          0.01184,          0.00317,          0.07273
                7774,          0.01449,          0.00392,          0.07293
                7775,          0.01423,          0.00370,          0.08304
                7776,          0.01147,          0.00304,          0.08591
                7777,          0.01296,          0.00347,          0.08763
                7778,          0.01248,          0.00339,          0.06817
                7779,          0.01271,          0.00343,          0.07206
                7780,          0.01240,          0.00323,          0.07924
                7781,          0.01385,          0.00370,          0.08147
                7782,          0.01550,          0.00410,          0.07804
                7783,          0.01220,          0.00330,          0.09276
                7784,          0.01164,          0.00313,          0.07685
                7785,          0.01146,          0.00308,          0.07854
                7786,          0.01255,          0.00336,          0.07283
                7787,          0.01112,          0.00301,          0.07915
                7788,          0.01384,          0.00368,          0.08307
                7789,          0.01182,          0.00319,          0.07978
                7790,          0.01053,          0.00279,          0.07635
                7791,          0.01268,          0.00331,          0.08608
                7792,          0.01449,          0.00391,          0.07651
                7793,          0.01458,          0.00382,          0.07517
                7794,          0.01329,          0.00350,          0.08432
                7795,          0.01021,          0.00275,          0.08854
                7796,          0.01641,          0.00441,          0.07726
                7797,          0.01258,          0.00336,          0.06874
                7798,          0.01038,          0.00272,          0.06447
                7799,          0.01564,          0.00413,          0.08849
                7800,          0.01347,          0.00357,          0.08574
                7801,          0.01436,          0.00381,          0.08216
                7802,          0.01380,          0.00373,          0.08053
                7803,          0.01229,          0.00322,          0.08132
                7804,          0.01093,          0.00289,          0.07629
                7805,          0.01418,          0.00382,          0.08127
                7806,          0.01370,          0.00371,          0.07230
                7807,          0.01347,          0.00360,          0.08656
                7808,          0.01485,          0.00392,          0.07324
                7809,          0.01300,          0.00344,          0.08607
                7810,          0.01169,          0.00307,          0.08286
                7811,          0.01222,          0.00323,          0.07004
                7812,          0.01220,          0.00323,          0.06850
                7813,          0.01433,          0.00387,          0.07546
                7814,          0.01118,          0.00301,          0.07538
                7815,          0.01196,          0.00318,          0.07888
                7816,          0.01361,          0.00352,          0.08077
                7817,          0.01450,          0.00382,          0.09349
                7818,          0.01473,          0.00389,          0.08243
                7819,          0.01258,          0.00334,          0.07560
                7820,          0.01245,          0.00329,          0.08386
                7821,          0.01190,          0.00318,          0.07570
                7822,          0.01047,          0.00281,          0.07836
                7823,          0.01163,          0.00314,          0.07214
                7824,          0.01168,          0.00310,          0.07093
                7825,          0.01264,          0.00336,          0.09165
                7826,          0.01411,          0.00375,          0.08807
                7827,          0.01343,          0.00352,          0.08304
                7828,          0.01143,          0.00311,          0.06491
                7829,          0.01241,          0.00327,          0.10226
                7830,          0.01338,          0.00361,          0.08748
                7831,          0.01596,          0.00425,          0.07190
                7832,          0.01599,          0.00426,          0.06915
                7833,          0.01409,          0.00377,          0.07027
                7834,          0.01355,          0.00360,          0.06933
                7835,          0.01301,          0.00353,          0.07807
                7836,          0.01298,          0.00343,          0.08203
                7837,          0.01338,          0.00363,          0.07759
                7838,          0.01372,          0.00370,          0.07443
                7839,          0.01082,          0.00292,          0.07304
                7840,          0.01287,          0.00350,          0.08002
                7841,          0.01385,          0.00365,          0.06379
                7842,          0.01451,          0.00394,          0.08380
                7843,          0.01227,          0.00321,          0.09059
                7844,          0.01478,          0.00396,          0.07280
                7845,          0.01236,          0.00328,          0.07862
                7846,          0.01185,          0.00319,          0.08664
                7847,          0.01174,          0.00319,          0.08129
                7848,          0.01107,          0.00303,          0.07328
                7849,          0.01259,          0.00330,          0.07966
                7850,          0.01265,          0.00336,          0.07542
                7851,          0.01337,          0.00343,          0.08267
                7852,          0.01275,          0.00327,          0.07970
                7853,          0.01453,          0.00385,          0.08178
                7854,          0.01324,          0.00345,          0.08486
                7855,          0.01456,          0.00385,          0.07886
                7856,          0.01341,          0.00355,          0.06898
                7857,          0.01207,          0.00323,          0.09135
                7858,          0.01306,          0.00350,          0.07760
                7859,          0.01251,          0.00338,          0.07275
                7860,          0.01387,          0.00371,          0.08439
                7861,          0.01199,          0.00312,          0.08224
                7862,          0.01593,          0.00425,          0.08163
                7863,          0.01459,          0.00384,          0.07690
                7864,          0.01292,          0.00339,          0.07829
                7865,          0.01394,          0.00376,          0.06534
                7866,          0.01225,          0.00327,          0.07264
                7867,          0.01198,          0.00316,          0.07327
                7868,          0.01305,          0.00354,          0.07940
                7869,          0.01297,          0.00345,          0.08522
                7870,          0.01413,          0.00378,          0.07857
                7871,          0.01330,          0.00350,          0.07626
                7872,          0.01327,          0.00364,          0.07871
                7873,          0.01297,          0.00340,          0.08212
                7874,          0.01370,          0.00369,          0.07998
                7875,          0.01566,          0.00423,          0.08729
                7876,          0.01200,          0.00326,          0.07581
                7877,          0.01390,          0.00373,          0.07848
                7878,          0.01323,          0.00353,          0.07189
                7879,          0.01423,          0.00384,          0.06917
                7880,          0.01381,          0.00372,          0.06520
                7881,          0.01304,          0.00344,          0.07631
                7882,          0.01368,          0.00365,          0.07599
                7883,          0.01206,          0.00315,          0.07130
                7884,          0.01519,          0.00407,          0.07388
                7885,          0.01093,          0.00298,          0.08780
                7886,          0.01503,          0.00403,          0.06987
                7887,          0.01112,          0.00299,          0.08825
                7888,          0.01713,          0.00462,          0.07781
                7889,          0.01578,          0.00423,          0.07131
                7890,          0.01399,          0.00376,          0.07204
                7891,          0.01249,          0.00326,          0.07580
                7892,          0.01334,          0.00351,          0.09407
                7893,          0.01457,          0.00388,          0.08215
                7894,          0.01212,          0.00327,          0.07171
                7895,          0.01283,          0.00347,          0.07147
                7896,          0.01306,          0.00353,          0.06600
                7897,          0.01184,          0.00313,          0.09242
                7898,          0.01431,          0.00387,          0.07384
                7899,          0.01331,          0.00357,          0.07010
                7900,          0.01046,          0.00273,          0.09073
                7901,          0.01318,          0.00348,          0.07813
                7902,          0.01321,          0.00354,          0.07188
                7903,          0.01512,          0.00402,          0.08329
                7904,          0.01270,          0.00338,          0.07511
                7905,          0.01374,          0.00368,          0.07914
                7906,          0.01156,          0.00307,          0.06968
                7907,          0.01437,          0.00385,          0.08231
                7908,          0.01256,          0.00340,          0.06966
                7909,          0.00960,          0.00249,          0.07763
                7910,          0.01346,          0.00366,          0.06817
                7911,          0.01395,          0.00381,          0.07358
                7912,          0.01186,          0.00313,          0.07391
                7913,          0.01201,          0.00315,          0.08022
                7914,          0.01230,          0.00333,          0.07233
                7915,          0.01398,          0.00377,          0.07412
                7916,          0.01024,          0.00269,          0.07515
                7917,          0.01243,          0.00337,          0.07652
                7918,          0.01198,          0.00321,          0.07354
                7919,          0.01377,          0.00377,          0.07423
                7920,          0.01319,          0.00347,          0.07613
                7921,          0.01409,          0.00371,          0.07411
                7922,          0.01322,          0.00358,          0.08496
                7923,          0.01397,          0.00380,          0.07325
                7924,          0.01426,          0.00387,          0.06786
                7925,          0.01213,          0.00315,          0.08713
                7926,          0.01267,          0.00337,          0.08450
                7927,          0.01410,          0.00382,          0.07887
                7928,          0.01263,          0.00333,          0.09104
                7929,          0.01357,          0.00361,          0.07693
                7930,          0.01042,          0.00275,          0.09479
                7931,          0.01040,          0.00276,          0.06609
                7932,          0.01660,          0.00452,          0.07740
                7933,          0.01376,          0.00362,          0.08870
                7934,          0.01364,          0.00361,          0.07161
                7935,          0.01397,          0.00380,          0.08178
                7936,          0.01440,          0.00383,          0.07809
                7937,          0.01318,          0.00352,          0.07768
                7938,          0.01134,          0.00305,          0.08225
                7939,          0.01009,          0.00258,          0.07614
                7940,          0.01388,          0.00370,          0.07385
                7941,          0.01321,          0.00358,          0.07256
                7942,          0.01444,          0.00383,          0.07760
                7943,          0.01575,          0.00406,          0.07936
                7944,          0.01383,          0.00374,          0.09168
                7945,          0.01397,          0.00370,          0.08201
                7946,          0.01280,          0.00338,          0.07804
                7947,          0.01271,          0.00330,          0.06974
                7948,          0.01299,          0.00340,          0.08536
                7949,          0.01341,          0.00353,          0.10161
                7950,          0.01376,          0.00358,          0.10230
                7951,          0.01172,          0.00303,          0.08219
                7952,          0.01109,          0.00285,          0.09058
                7953,          0.01148,          0.00301,          0.08006
                7954,          0.01300,          0.00343,          0.07565
                7955,          0.01158,          0.00308,          0.07532
                7956,          0.01300,          0.00342,          0.06365
                7957,          0.01213,          0.00321,          0.07511
                7958,          0.01276,          0.00342,          0.07142
                7959,          0.01357,          0.00366,          0.08087
                7960,          0.01505,          0.00409,          0.08632
                7961,          0.01278,          0.00345,          0.06913
                7962,          0.01380,          0.00369,          0.07418
                7963,          0.01301,          0.00348,          0.08132
                7964,          0.01391,          0.00366,          0.07308
                7965,          0.01279,          0.00338,          0.09587
                7966,          0.01418,          0.00384,          0.08169
                7967,          0.01222,          0.00318,          0.08807
                7968,          0.01491,          0.00392,          0.07114
                7969,          0.01341,          0.00358,          0.10276
                7970,          0.01364,          0.00373,          0.07702
                7971,          0.01323,          0.00345,          0.08885
                7972,          0.01209,          0.00319,          0.10000
                7973,          0.01307,          0.00349,          0.06949
                7974,          0.01231,          0.00323,          0.08512
                7975,          0.01337,          0.00353,          0.07468
                7976,          0.01275,          0.00346,          0.07572
                7977,          0.01265,          0.00340,          0.07381
                7978,          0.01200,          0.00315,          0.07370
                7979,          0.01330,          0.00354,          0.08763
                7980,          0.01350,          0.00361,          0.08432
                7981,          0.01353,          0.00364,          0.08106
                7982,          0.01368,          0.00370,          0.08033
                7983,          0.01068,          0.00291,          0.06571
                7984,          0.01558,          0.00416,          0.06995
                7985,          0.01306,          0.00349,          0.06506
                7986,          0.01411,          0.00376,          0.07304
                7987,          0.01394,          0.00360,          0.07690
                7988,          0.01469,          0.00385,          0.08112
                7989,          0.01562,          0.00422,          0.07652
                7990,          0.01496,          0.00401,          0.07304
                7991,          0.01314,          0.00360,          0.06650
                7992,          0.01310,          0.00341,          0.07991
                7993,          0.01210,          0.00321,          0.06900
                7994,          0.01284,          0.00344,          0.07764
                7995,          0.01345,          0.00359,          0.07393
                7996,          0.01253,          0.00336,          0.08087
                7997,          0.01396,          0.00367,          0.07879
                7998,          0.01347,          0.00361,          0.08388
                7999,          0.01154,          0.00308,          0.08199
                8000,          0.01332,          0.00359,          0.07740
                8001,          0.01221,          0.00334,          0.07331
                8002,          0.01501,          0.00409,          0.07414
                8003,          0.01103,          0.00295,          0.07181
                8004,          0.01135,          0.00295,          0.09052
                8005,          0.01259,          0.00336,          0.07263
                8006,          0.01181,          0.00315,          0.07572
                8007,          0.01182,          0.00304,          0.07649
                8008,          0.01311,          0.00349,          0.07816
                8009,          0.01145,          0.00305,          0.06758
                8010,          0.01258,          0.00341,          0.08951
                8011,          0.01125,          0.00302,          0.07645
                8012,          0.01138,          0.00304,          0.08614
                8013,          0.01345,          0.00349,          0.08210
                8014,          0.01203,          0.00319,          0.08360
                8015,          0.01195,          0.00313,          0.07704
                8016,          0.01617,          0.00425,          0.06934
                8017,          0.01256,          0.00331,          0.08309
                8018,          0.01324,          0.00351,          0.07481
                8019,          0.01436,          0.00384,          0.07084
                8020,          0.01285,          0.00342,          0.08241
                8021,          0.01540,          0.00413,          0.07464
                8022,          0.01304,          0.00349,          0.08009
                8023,          0.01139,          0.00309,          0.08244
                8024,          0.01306,          0.00347,          0.07299
                8025,          0.01369,          0.00371,          0.08781
                8026,          0.01471,          0.00401,          0.06931
                8027,          0.01468,          0.00395,          0.07382
                8028,          0.01396,          0.00371,          0.07441
                8029,          0.01275,          0.00338,          0.07692
                8030,          0.01395,          0.00375,          0.07647
                8031,          0.01461,          0.00392,          0.08180
                8032,          0.01143,          0.00311,          0.07714
                8033,          0.01337,          0.00341,          0.07402
                8034,          0.01079,          0.00284,          0.07933
                8035,          0.01002,          0.00271,          0.06833
                8036,          0.01420,          0.00376,          0.07929
                8037,          0.01406,          0.00375,          0.08942
                8038,          0.01366,          0.00367,          0.08134
                8039,          0.01361,          0.00362,          0.07459
                8040,          0.01282,          0.00338,          0.06937
                8041,          0.01175,          0.00310,          0.08814
                8042,          0.01389,          0.00371,          0.08137
                8043,          0.01516,          0.00396,          0.08207
                8044,          0.01355,          0.00360,          0.08462
                8045,          0.01385,          0.00365,          0.07440
                8046,          0.01666,          0.00450,          0.07867
                8047,          0.01040,          0.00279,          0.07316
                8048,          0.01361,          0.00371,          0.08308
                8049,          0.01484,          0.00390,          0.07548
                8050,          0.01359,          0.00369,          0.07040
                8051,          0.01376,          0.00365,          0.08156
                8052,          0.01205,          0.00324,          0.07935
                8053,          0.01463,          0.00399,          0.07516
                8054,          0.01523,          0.00411,          0.07638
                8055,          0.01496,          0.00400,          0.08899
                8056,          0.01395,          0.00371,          0.06976
                8057,          0.01329,          0.00357,          0.08133
                8058,          0.01295,          0.00344,          0.07621
                8059,          0.01472,          0.00391,          0.07189
                8060,          0.01215,          0.00324,          0.08784
                8061,          0.01062,          0.00283,          0.08350
                8062,          0.01105,          0.00298,          0.07985
                8063,          0.01380,          0.00363,          0.08352
                8064,          0.01147,          0.00300,          0.08907
                8065,          0.01278,          0.00341,          0.09011
                8066,          0.01300,          0.00340,          0.08623
                8067,          0.01450,          0.00385,          0.07237
                8068,          0.01179,          0.00314,          0.08347
                8069,          0.01223,          0.00325,          0.07323
                8070,          0.01323,          0.00351,          0.07787
                8071,          0.01219,          0.00325,          0.08713
                8072,          0.01325,          0.00360,          0.08506
                8073,          0.01202,          0.00323,          0.08728
                8074,          0.01232,          0.00328,          0.07404
                8075,          0.01094,          0.00289,          0.08140
                8076,          0.01257,          0.00333,          0.07992
                8077,          0.01310,          0.00344,          0.08080
                8078,          0.01122,          0.00285,          0.08343
                8079,          0.01603,          0.00427,          0.07618
                8080,          0.01393,          0.00376,          0.07270
                8081,          0.01371,          0.00370,          0.07122
                8082,          0.01240,          0.00329,          0.06707
                8083,          0.01218,          0.00333,          0.06890
                8084,          0.01297,          0.00350,          0.07217
                8085,          0.01156,          0.00305,          0.07572
                8086,          0.01470,          0.00397,          0.08599
                8087,          0.01387,          0.00379,          0.07028
                8088,          0.01418,          0.00382,          0.08222
                8089,          0.01062,          0.00280,          0.07849
                8090,          0.01156,          0.00311,          0.07295
                8091,          0.01194,          0.00316,          0.07433
